2015-04-04T03:41:17 2014ARSRCommissioning 39687 I10565 0.094 0.000905685 0.0573985 40.0884 110.504 209.972  
2015-04-04T04:10:55 2014ARSRCommissioning 39696 I12112 0.113 0.00093978 0.163833 17.2382 -2.8171e+113 -219203  
2015-04-04T04:16:43 2014ARSRCommissioning 39697 I12112 0.097 0.00094479 0.0488296 18.2699 107.44 343.581  
2015-04-05T08:21:37 2014ARSRCommissioning 39919 I12112 0.154 0.000960228 -0.0198818 17.0511 107.434 338.111  
2015-04-05T08:27:18 2014ARSRCommissioning 39920 I12112 0.147 0.00101708 0.0523721 18.0967 107.428 351.43  
2015-04-07T02:44:30 2014ARSRCommissioning 40134 I10565 0.371 0.00164909 0.276953 49.0479 110.503 233.178  
2015-04-07T02:50:16 2014ARSRCommissioning 40135 I10565 0.396 0.00109952 0.0695625 58.1091 110.504 206.665  
2015-04-07T08:05:33 2014ARSRCommissioning 40219 I12112 0.23 0.000969726 -0.0471622 17.9087 107.434 364.558  
2015-04-07T08:11:14 2014ARSRCommissioning 40220 I12112 0.226 0.00103864 0.0685279 19.6674 107.435 319.286  
2015-04-08T02:02:26 2014ARSRCommissioning 40286 I10565 0.134 0.00101916 0.076455 50.1496 110.505 216.165  
2015-04-08T02:08:06 2014ARSRCommissioning 40287 I10565 0.113 0.000957608 0.11845 48.305 110.505 220.428  
2015-04-10T03:23:17 2014ARSRCommissioning 40586 I12112 0.297 0.000975629 -0.0364028 16.137 107.434 341.317  
2015-04-10T03:28:55 2014ARSRCommissioning 40587 I12112 0.292 0.00102479 -0.0177458 16.2525 107.434 364.689  
2015-04-21T04:31:07 2014ARSRCommissioning 40597 I12112 0.163 0.00090272 0.00598947 9.52132 107.431 379.157  
2015-04-21T04:36:51 2014ARSRCommissioning 40598 I12112 0.163 0.000900139 -0.0735928 11.1273 107.43 322.301  
2015-04-21T05:11:54 2014ARSRCommissioning 40605 I10565 0.187 0.000903327 0.128895 26.9335 110.505 253.636  
